,customer_age,customer_sex,customer_number_of_dependents,customer_education,customer_civil_status,customer_salary_range,customer_relationship_length,customer_available_credit_limit,credit_card_classification,total_products,period_inactive,contacts_in_last_year,credit_card_debt_balance,remaining_credit_limit,transaction_amount_ratio,total_transaction_amount,total_transaction_count,transaction_count_ratio,average_utilization,account_status,customer_available_credit_limit_below_1450,total_products_0_5,total_products_6_10,total_products_more_than_10,period_inactive_0_3,credit_card_debt_balance_0,transaction_amount_ratio_0_05,transaction_amount_ratio_05_1,transaction_amount_ratio_1_2,transaction_amount_ratio_more_than_2,total_transaction_count_0_25,total_transaction_count_26_50,total_transaction_count_51_100,total_transaction_count_more_than_100,transaction_count_ratio_0_05,transaction_count_ratio_05_1,transaction_count_ratio_1_2,transaction_count_ratio_more_than_2,average_utilization_0_02,average_utilization_02_06,average_utilization_more_than_06
8731,41.0,,3,Graduate,Married,60-80K,29,9.757131416174783,Blue,2,2,1,2151,9.624170396415975,0.701,9.086815885690685,97,0.732,0.125,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6165,41.0,F,3,Unknown,Unknown,below 40K,28,8.886547412512042,Blue,3,2,2,1420,8.668024081118821,0.539,8.404248432400102,92,0.736,0.196,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3492,40.0,F,4,Uneducated,Married,below 40K,36,8.528330935826693,Blue,4,1,2,1067,8.291295851905407,0.749,9.67570827281739,117,0.519,0.211,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1027,35.0,M,1,High School,Married,60-80K,21,8.762646029650282,Blue,5,2,2,2317,8.31238059678675,0.831,7.729295674310482,61,1.033,0.363,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
7868,41.0,F,3,College,Married,,15,8.369157112588834,Blue,5,3,4,2517,7.492760300922379,0.741,7.898411092811599,56,0.436,0.584,closed,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
5815,48.0,F,1,Unknown,Married,Unknown,41,7.271217139609844,Blue,3,2,2,1197,5.4860409726309864,0.917,8.500250470685925,78,0.696,0.832,open,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
8875,41.0,M,4,Graduate,Married,80-120K,28,10.449178263628198,Silver,3,2,3,825,10.424986018358423,0.616,7.611842399580417,52,0.733,0.024,closed,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
7592,52.0,M,4,Graduate,Single,40-60K,46,9.479603858903946,Blue,3,3,2,0,9.479603858903946,0.75,,78,1.0,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
7797,54.0,F,4,Unknown,Divorced,below 40K,49,9.145908511816794,Blue,6,1,1,1288,8.998136760700307,0.597,7.3537223303996315,33,0.5,0.137,open,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
8094,45.0,F,3,Uneducated,Married,below 40K,33,7.9157131993821155,Blue,4,3,1,1786,6.860663671448287,0.597,8.372629740224884,70,1.333,0.652,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
6889,38.0,,2,Uneducated,Single,below 40K,29,8.185907481482324,Blue,3,3,2,1924,7.418180822726788,0.573,7.294377299288821,37,0.762,0.536,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3479,43.0,M,2,Uneducated,Divorced,80-120K,34,7.280697195384741,Blue,5,3,2,0,7.280697195384741,0.97,8.427487278331744,72,0.846,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5422,27.0,F,0,Graduate,Married,below 40K,36,7.422971251049421,Blue,3,2,2,752,6.826545223556594,0.963,8.414717399827001,57,4.83,0.449,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2589,36.0,,3,High School,Married,,30,8.131236549696116,Blue,6,2,2,2173,7.111512116496157,0.795,7.359467638255621,34,1.0,0.639,open,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5887,54.0,M,2,Uneducated,Single,40-60K,50,8.211211361793023,Blue,2,1,3,2517,7.060476365999801,0.379,7.403670290012373,35,1.25,0.684,closed,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4569,41.0,M,4,Uneducated,Single,40-60K,36,8.19863945529737,Blue,4,3,4,1884,7.468513271496337,0.924,8.355614995760183,79,0.491,0.518,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
4106,42.0,F,2,High School,Married,Unknown,30,7.5485559791698735,Blue,5,3,2,725,7.067319848653476,0.664,8.527341522468053,64,1.065,0.382,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
10101,54.0,M,5,College,Single,60-80K,45,9.923339198238729,Blue,6,1,3,0,9.923339198238729,0.723,8.441822884391462,75,0.562,0.0,open,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1802,38.0,M,2,Uneducated,Married,80-120K,33,12.106545085064791,Blue,3,1,4,1226,9.846440897156853,1.4,7.974532844130228,58,1.0,0.061,open,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
9269,41.0,M,3,Uneducated,Married,60-80K,36,9.763708110007842,Blue,5,3,2,1044,9.701799673251209,1.08,,27,0.688,0.06,open,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
554,40.0,M,3,College,Single,80-120K,33,10.449178263628198,Silver,1,3,4,0,10.449178263628198,0.927,7.013915474810528,26,1.84,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
9937,34.0,F,1,Graduate,Married,40-60K,27,7.6838639802564295,Blue,3,1,3,0,7.6838639802564295,0.922,8.387539983189367,83,0.766,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8061,70.0,,0,High School,Married,below 40K,56,8.087025470667701,Blue,3,2,3,1495,7.471363088187097,0.581,7.112327444710911,15,0.875,0.46,open,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
7175,53.0,M,3,Unknown,Married,80-120K,33,7.920446505142607,Blue,3,2,3,1811,6.848005274576363,0.977,6.945051063725834,25,2.571,0.658,open,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3772,39.0,F,2,Doctorate,Divorced,below 40K,32,8.175829008714597,Blue,1,2,2,747,7.939871576361883,0.621,8.54714026778419,90,0.765,0.21,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
4375,58.0,M,4,High School,Married,,47,8.962263554116761,Blue,6,3,4,1885,8.685753832960154,0.531,7.089243155027514,25,0.316,0.242,open,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
5739,38.0,M,3,College,Single,,19,8.148445666243235,Blue,1,2,4,321,8.051022208190679,0.586,7.721348612617949,40,0.29,0.093,closed,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
8128,55.0,F,3,Graduate,Single,below 40K,48,8.286017468404763,Blue,4,3,2,1374,7.860956364876389,0.703,,65,0.711,0.346,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
500,36.0,F,2,Post-Graduate,Single,below 40K,26,7.507141079727608,Blue,1,2,3,1486,5.814130531825066,0.827,7.945909598613133,43,0.387,0.816,closed,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1741,51.0,M,2,Doctorate,Single,40-60K,40,8.778325928634482,Blue,4,3,3,719,8.660947155060933,0.711,8.482187582217422,78,0.529,0.111,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8478,54.0,F,1,Graduate,Single,Unknown,41,7.535830462798367,Blue,3,3,3,0,7.535830462798367,0.806,9.783859065080597,55,0.618,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
9926,53.0,,2,Graduate,Married,40-60K,36,7.991592282068092,Blue,6,2,4,1391,7.355641102974253,0.698,7.65728279297819,63,0.575,0.471,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
671,40.0,F,2,Doctorate,Married,Unknown,36,12.646402840964418,Silver,3,2,4,1686,10.399098010495639,0.562,8.053887083618223,66,0.65,0.049,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3644,47.0,F,5,Unknown,Married,Unknown,41,7.891704659330107,Blue,1,2,3,1999,6.516193076042964,0.679,8.327967858305488,64,0.561,0.747,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3095,32.0,M,1,High School,Single,below 40K,23,8.411832675758411,Blue,3,2,3,0,8.411832675758411,0.626,7.79934339821592,63,0.703,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3097,53.0,M,1,Graduate,Married,120K and more,41,7.385230923066573,Blue,6,3,2,744,6.7661917146603505,0.636,7.355001921105257,33,0.5,0.462,open,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
7387,42.0,F,4,High School,Married,below 40K,31,7.402451520818244,Blue,5,1,2,888,6.62273632394984,0.715,8.31238059678675,73,0.872,0.541,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
9936,46.0,M,3,Uneducated,Single,120K and more,36,10.202739930102645,Blue,5,1,3,1961,10.127270899137677,0.641,7.579678823090456,41,1.05,0.073,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
8586,54.0,M,1,Uneducated,Unknown,80-120K,46,8.740176729929082,Blue,4,1,4,2517,8.224699561967235,0.751,,68,0.789,0.403,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
4103,55.0,F,2,Doctorate,Married,below 40K,36,9.292657414465397,Silver,3,2,1,0,9.292657414465397,0.787,9.580178302441196,111,0.682,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8156,61.0,F,1,Doctorate,Married,40-60K,47,9.063347348235522,Blue,4,2,4,2517,8.718663567048953,0.681,7.633369649679584,51,0.457,0.292,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
6486,54.0,,2,Unknown,Married,80-120K,43,8.661120360222881,Blue,6,3,2,1519,8.355850041007475,0.458,8.39931015075952,70,0.667,0.263,open,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10083,41.0,M,4,Graduate,Single,60-80K,34,8.52615293278771,Blue,5,2,4,2080,7.994632311431825,0.738,7.621684998724611,40,0.481,0.412,closed,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
7305,52.0,F,2,Uneducated,Single,below 40K,37,7.679713639966372,Blue,4,3,1,0,7.679713639966372,0.688,8.572060092857077,80,0.818,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8729,45.0,F,2,Graduate,Married,below 40K,34,8.58876938990546,Blue,5,3,1,1499,8.261526448396468,0.737,8.096208271650037,66,0.65,0.279,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
4561,40.0,F,3,High School,Unknown,below 40K,31,7.706162970199576,Blue,5,2,4,1551,6.508769136971682,0.932,8.102283624480073,65,2.925,0.698,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
2897,47.0,M,2,Doctorate,Divorced,,32,7.271217139609844,Blue,1,3,3,0,7.271217139609844,0.454,7.778211474512493,42,0.5,0.0,closed,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2836,38.0,M,1,Graduate,Single,80-120K,25,9.72106599074184,Blue,5,0,1,1147,9.649755919453895,0.799,8.446126742982377,78,0.696,0.069,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6765,48.0,F,2,Graduate,Married,40-60K,42,8.312871394342615,Blue,4,3,3,0,8.312871394342615,0.808,7.118826249062078,37,0.682,0.0,open,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
7977,42.0,F,4,Unknown,Married,below 40K,36,7.892078421248119,Blue,2,1,1,1962,6.570882962339584,0.668,8.521185212685776,75,0.786,0.733,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4230,52.0,F,1,High School,Single,below 40K,40,8.323365694436081,Blue,2,1,1,2517,7.379008127628304,0.754,9.630037062331072,121,0.862,0.611,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2359,,F,2,Graduate,Married,40-60K,27,7.385851078125209,Blue,5,2,3,1085,6.269096283706261,0.659,8.517193191416238,85,0.848,0.673,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5174,50.0,F,2,Graduate,Single,below 40K,38,8.908964972392399,Blue,5,4,2,1581,8.668539943910762,0.428,8.368925174747135,73,0.921,0.214,open,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
8131,42.0,F,2,Unknown,Married,below 40K,29,8.070906088787819,Blue,5,3,4,1733,7.2909747781429814,0.909,8.522379718103538,79,0.837,0.542,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
4314,34.0,M,1,Graduate,Married,40-60K,36,10.422727674903138,Blue,6,2,3,1285,7.803843303538772,1.034,7.537430036586509,33,1.2,0.344,open,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
9536,30.0,F,0,Graduate,Married,below 40K,36,7.390798521735676,Blue,2,2,2,1046,6.354370040797351,0.729,8.565411763686711,84,0.615,0.645,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
9871,40.0,M,3,Graduate,Single,40-60K,27,8.946374826141717,Blue,2,2,3,1589,8.714567550836485,0.688,9.519074291124575,105,0.721,0.207,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
8661,42.0,M,2,Uneducated,Married,40-60K,30,8.016977746762262,Blue,1,3,3,0,8.016977746762262,0.429,7.728855823852543,44,0.517,0.0,closed,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1055,49.0,,4,High School,Married,Unknown,32,8.165932137321585,Blue,2,1,3,1336,7.688455356549944,0.506,,68,0.619,0.38,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3197,42.0,M,1,Graduate,Married,,33,9.750627705891793,Blue,6,2,3,1153,9.681093720112464,0.578,8.309676895987726,62,0.676,0.067,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
9501,40.0,M,4,Graduate,Single,60-80K,30,9.5410100922274,Blue,4,1,1,1266,9.445649620189263,0.438,8.215817791832453,67,0.523,0.091,open,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8889,45.0,M,4,High School,Divorced,below 40K,34,8.157370441186774,Blue,4,2,3,2517,6.879355804460439,0.721,7.895063498091573,39,2.8,0.721,closed,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
7270,42.0,M,4,Graduate,Married,60-80K,36,8.186185994226083,Blue,4,2,3,1749,7.518607216815252,0.733,8.532869670801245,80,0.905,0.487,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
9518,36.0,M,4,High School,Single,120K and more,36,10.23742085450305,Blue,1,3,3,1898,10.167043414461599,0.725,9.59933728737704,123,0.732,0.068,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
5236,54.0,F,5,Unknown,Single,,49,7.297091005160418,Blue,2,3,2,0,7.297091005160418,0.699,,75,0.786,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
7890,63.0,M,1,Graduate,Single,60-80K,56,9.166283985779263,Blue,3,3,2,0,9.166283985779263,0.94,7.734996194022781,49,0.581,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
4495,51.0,F,0,Doctorate,Single,below 40K,38,8.326516830239528,Blue,2,2,2,2517,7.387090235656757,0.786,9.53387209732166,129,0.697,0.609,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
7786,45.0,F,2,Graduate,Married,below 40K,31,7.57353126274595,Blue,2,1,2,1183,6.637258031284457,0.806,,82,0.708,0.608,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6981,40.0,M,2,Graduate,Married,120K and more,33,9.596486735697948,Blue,6,4,1,905,9.53300341332321,0.817,8.324821298768782,82,0.822,0.062,open,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3256,37.0,F,2,High School,Single,,36,8.652248422409102,Blue,24,2,2,1873,8.25582842728183,0.851,7.912789220690681,63,0.853,0.327,open,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
7611,40.0,,3,Graduate,Married,Unknown,28,9.924270091718656,Blue,6,1,2,1657,9.839642124487375,1.038,7.4977617006225685,41,0.864,0.081,open,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9884,62.0,F,0,Unknown,Married,Unknown,52,7.894690850425624,Blue,6,1,1,1707,6.883462586413092,1.254,9.312355297382913,33,0.941,0.636,open,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
734,45.0,M,5,High School,Married,,25,12.347611269540954,Blue,1,3,3,1384,10.094810144860501,0.745,9.464672464746409,100,0.852,0.054,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5526,,F,2,High School,Married,below 40K,36,7.271217139609844,Blue,6,4,3,0,7.271217139609844,0.641,8.456806041401142,88,0.692,0.0,open,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
9927,54.0,F,3,Uneducated,Single,Unknown,36,9.390576422279116,Blue,5,1,2,1542,9.25272913846797,0.77,7.099201743553092,35,0.4,0.129,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1263,52.0,M,1,High School,Divorced,120K and more,36,10.371770953036444,Blue,4,3,5,1591,10.32068358351999,0.711,8.202482446576537,62,0.676,0.05,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3869,44.0,M,3,Unknown,Single,120K and more,37,8.202482446576537,Blue,3,1,5,2512,7.037027614686276,0.739,8.433594167539924,75,0.471,0.688,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3464,37.0,F,2,Unknown,Single,below 40K,27,8.026496938945412,Blue,6,1,3,2517,6.298949246855942,0.809,8.523572798380277,89,0.618,0.822,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1502,45.0,F,4,Uneducated,Divorced,40-60K,27,8.207946941048617,Blue,2,2,1,1684,7.593877844605118,0.675,9.060447282401565,100,0.515,0.459,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2166,57.0,M,5,High School,Married,80-120K,50,9.505022884072709,Blue,4,2,3,0,9.505022884072709,0.521,7.198183577101943,27,0.588,0.0,open,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
6482,31.0,F,0,Post-Graduate,Single,Unknown,36,10.181990121970616,Blue,3,3,1,0,10.181990121970616,0.671,9.515985144802135,108,0.77,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
10027,56.0,M,2,Graduate,Single,120K and more,51,8.449984441722787,Blue,1,1,2,1340,8.112227958349724,0.68,8.991811158212718,100,0.852,0.287,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
120,,M,1,High School,Unknown,40-60K,43,9.111624399037025,Blue,2,1,3,0,9.111624399037025,0.775,9.56836440548421,102,0.645,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1537,54.0,F,1,Uneducated,Married,Unknown,50,7.976595409316577,Blue,4,0,3,0,7.976595409316577,0.621,7.80994708647679,54,1.077,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
6492,36.0,F,3,High School,Married,below 40K,27,8.144388865547622,Blue,4,2,4,2441,6.910750787961936,1.563,7.889084407035514,51,0.545,0.709,open,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
4534,51.0,M,2,Graduate,Married,80-120K,35,8.733110697638708,Blue,4,2,2,2264,8.279189777195004,0.773,8.434897948689407,88,0.725,0.365,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
148,39.0,M,1,Unknown,Single,40-60K,33,7.643961949002529,Blue,3,3,4,975,7.014814351275545,1.144,7.960672608388117,59,0.735,0.467,closed,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3790,57.0,M,0,Graduate,Married,40-60K,48,8.591743922680534,Blue,4,2,2,2047,8.113726085970747,0.579,7.343426229147367,36,0.5,0.38,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
6222,53.0,F,1,Uneducated,Single,40-60K,41,9.670609272125022,Silver,3,3,2,1675,9.558882332684727,0.514,8.30325712085294,68,0.447,0.106,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
9653,50.0,F,2,Unknown,Married,Unknown,39,7.480428306074208,Blue,3,2,1,0,7.480428306074208,0.228,7.475339236566737,30,0.111,0.0,closed,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9177,45.0,F,4,Unknown,Single,below 40K,32,7.957877358489813,Blue,3,3,4,0,7.957877358489813,1.058,7.8674885686991285,43,0.483,0.0,closed,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8702,45.0,F,2,Graduate,Married,40-60K,40,8.18646442942209,Blue,1,3,3,865,7.910957382845589,0.663,9.455401958591324,95,0.727,0.241,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
4249,33.0,M,2,Graduate,Married,60-80K,13,7.5822291942764615,Blue,3,3,3,1721,5.488937726156687,0.68,,37,0.762,0.877,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5345,37.0,F,0,Unknown,Married,below 40K,31,7.895063498091573,Blue,5,2,2,1381,7.172424577124845,0.794,7.601901959875166,60,0.429,0.515,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
3385,50.0,,1,Graduate,Unknown,Unknown,36,9.251194365984448,Blue,1,1,3,2290,9.002947130753205,1.122,8.491054533806542,75,1.027,0.22,open,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
9968,52.0,F,1,Graduate,Single,below 40K,44,7.81762544305337,Blue,6,3,1,1495,6.8966943316227125,0.922,8.314832179284556,86,0.536,0.602,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3769,44.0,M,3,Uneducated,Divorced,80-120K,13,9.789534672460096,Blue,4,2,3,1568,9.697569781886987,1.064,8.195885391314796,77,0.878,0.088,open,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
8514,41.0,F,3,Unknown,Married,below 40K,34,7.893198869544609,Blue,3,6,2,2214,6.142037405587356,1.036,8.451480648050856,81,0.841,0.826,open,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3317,57.0,F,2,Uneducated,Married,Unknown,43,7.767687277186908,Blue,2,1,2,1876,6.18826412308259,0.795,8.51398806046729,85,0.667,0.794,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4066,46.0,,5,College,Married,60-80K,39,10.09608941873764,Blue,3,2,3,1020,10.05311372649194,1.19,,84,0.75,0.042,open,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6512,37.0,M,2,Uneducated,Married,60-80K,36,8.98205864280585,Blue,5,3,5,998,8.848078421168667,0.773,7.5256399750415355,29,0.318,0.125,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
9643,48.0,M,5,High School,Married,40-60K,39,8.97423821949758,Blue,3,3,1,157,8.954156966583772,0.699,7.727535110475448,46,0.394,0.02,closed,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
5414,44.0,M,4,Uneducated,Single,80-120K,31,9.889337916931686,Blue,3,2,3,1303,9.820975130961664,0.91,9.034199674257309,97,0.565,0.066,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6237,37.0,M,2,High School,Single,60-80K,29,9.19309247856663,Blue,3,2,3,2517,8.897272113133987,0.59,,73,1.212,0.256,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3485,48.0,M,4,High School,Unknown,60-80K,30,9.593559871137028,Blue,3,3,2,1900,9.454853949026585,0.806,8.347827345782498,83,0.766,0.13,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
7328,39.0,F,3,Uneducated,Divorced,Unknown,36,7.940583827104244,Blue,4,3,3,0,7.940583827104244,0.854,7.81035268372429,40,0.538,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2318,39.0,,1,Unknown,Single,80-120K,36,8.70251025718999,Blue,4,2,1,0,8.70251025718999,0.703,8.379079889286603,78,0.857,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4978,62.0,M,0,High School,Married,60-80K,56,8.996775795442296,Blue,3,3,2,0,8.996775795442296,0.749,,16,0.333,0.0,closed,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
8014,60.0,F,0,Unknown,Single,40-60K,36,10.51961869044739,Blue,6,3,2,1231,7.96693349840484,0.745,8.196161139282902,61,1.179,0.299,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2238,57.0,F,2,Graduate,Married,below 40K,44,8.741296282225147,Blue,3,4,4,1530,8.460834457746854,0.647,7.395721608602045,43,0.344,0.245,open,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
6102,56.0,M,2,Doctorate,Married,60-80K,51,8.70549681988774,Blue,3,3,4,1409,8.439663988907,0.56,7.462214939768189,45,0.364,0.233,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
5583,62.0,,1,Uneducated,Married,below 40K,49,7.885329239273191,Blue,5,4,2,1158,7.313220387090301,0.476,7.500529485395295,41,0.464,0.436,open,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1890,55.0,M,4,Post-Graduate,Married,80-120K,43,9.968853855967382,Blue,6,2,4,2517,9.84341902607001,0.818,,32,0.882,0.118,open,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
